Sr No.,Company Name,Job Title,Salaries Reported,Location,Salary
3397,GSPANN Technologies,Data Engineer,1,Hyderabad,803907
3398,Gap,Data Engineer,1,Hyderabad,279976
3399,Technovert,Data Engineer,1,Hyderabad,183252
3400,Aptus Data Labs,Data Engineer,1,Hyderabad,930041
3401,Procter & Gamble,Data Engineer,1,Hyderabad,2576614
3402,Amnet Digital,Data Engineer,1,Hyderabad,1119904
3403,DataKare Solutions,Data Engineer,1,Hyderabad,391540
3404,2COMS,Data Engineer,1,Hyderabad,725546
3405,Wipro,Data Engineer,1,Hyderabad,604401
3406,Cognizant Technology Solutions,Data Engineer,1,Hyderabad,119040000
3407,EPAM,Data Engineer,1,Hyderabad,1115191
3408,Indium Software,Data Engineer,1,Hyderabad,340008
3409,Gap Inc.,Data Engineer,1,Hyderabad,930041
3410,ICICI Bank,Data Engineer,1,Hyderabad,681900
3411,Agile CRM,Data Engineer,1,Hyderabad,312884
3412,Siddharth Technologies,Data Engineer,1,Hyderabad,503667
3413,infrasoft technologies,Data Engineer,1,Hyderabad,580000
3414,Collins Aerospace,Data Engineer,1,Hyderabad,575000
3415,TEKsystems,Data Engineer,1,Hyderabad,904395
3416,NTT DATA,Data Engineer,1,Hyderabad,123455
3417,Aspion Technologies,Data Engineer,1,Hyderabad,661762
3418,Cognizant Technology Solutions,Data Engineer,1,Hyderabad,62270800
3419,XYZ (Turkey),Data Engineer,1,Hyderabad,3000000
3420,WE 4 IT Services,Data Engineer,1,Hyderabad,482344
3421,ProArch,Data Engineer,1,Hyderabad,1251537
3422,Google,Data Engineer,1,Hyderabad,450000
3423,PepsiCo,Data Engineer,1,Hyderabad,1210770
3424,Novartis,Data Engineer,1,Hyderabad,308220
3425,University of Hyderabad,Data Engineer,1,Hyderabad,667797
3426,rvdfgdfvd,Data Engineer,1,Hyderabad,433128
3427,IdeaSpark,Data Engineer,1,Hyderabad,1016376
3428,ITC Infotech,Data Engineer,1,Hyderabad,1340000
3429,CGI,Data Engineer,1,Hyderabad,244344
3430,Persistent Systems,Data Engineer,1,Hyderabad,497268
3431,PrimEra Medical Technologies,Data Engineer,1,Hyderabad,500000
3432,BizViz Technologies,Data Engineer,1,Hyderabad,507118
3433,Croyant Software Technologies,Data Engineer,1,Hyderabad,621583
3434,Tata Consultancy Services,Data Engineer,1,Hyderabad,353144
3435,Tiger Analytics,Data Engineer,1,Hyderabad,1513462
3436,Ramesh Tondon,Data Engineer,1,Hyderabad,564000
3437,Neudesic,Data Engineer,1,Hyderabad,1611735
3438,AROHA TECHNOLOGIES,Data Engineer,1,Hyderabad,621588
3439,Zen3 Infosolutions,Data Engineer,1,Hyderabad,1035971
3440,Gramener,Data Engineer,1,Hyderabad,1553957
3441,ServiceNow,Data Engineer,1,Hyderabad,33792996
3442,Google,Data Engineer,1,Hyderabad,2239808
3443,HSB Group,Data Engineer,1,Hyderabad,515829
3444,Joany,Data Engineer,1,Hyderabad,259536
3445,SAAS Staffing Solutions,Data Engineer,1,Hyderabad,429214
3446,Apple,Data Engineer,1,Hyderabad,1472350
3447,Salesforce,Data Engineer,1,Hyderabad,1008975
3448,CoreCompete,Data Engineer,1,Hyderabad,1191367
3449,Dataflix,Data Engineer,1,Hyderabad,361758
3450,Avnitr,Data Engineer,1,Hyderabad,564313
3451,Codecsoft IT Services,Data Engineer,1,Hyderabad,628945
3452,Byteridge Software,Data Engineer,1,Hyderabad,1500000
3453,Landmark IT Solutions,Data Engineer,1,Hyderabad,1562895
3454,DBS Asia Hub 2,Data Engineer,1,Hyderabad,854151
3455,IBM,Data Engineer,1,Hyderabad,120000
3456,PayPal,Data Engineer,1,Hyderabad,1035971
3457,Tata Consultancy Services,Data Engineer,22,New Delhi,649541
3458,IBM,Data Engineer,10,New Delhi,601475
3459,dunnhumby,Data Engineer,8,New Delhi,1320578
3460,Amazon,Data Engineer,7,New Delhi,1115191
3461,LTI,Data Engineer,7,New Delhi,502442
3462,Paytm,Data Engineer,7,New Delhi,1196790
3463,Genpact,Data Engineer,5,New Delhi,381786
3464,NCR,Data Engineer,5,New Delhi,625768
3465,Decision Point,Data Engineer,4,New Delhi,430538
3466,Coforge,Data Engineer,4,New Delhi,1555930
3467,Lumiq (India),Data Engineer,4,New Delhi,501180
3468,Fractal,Data Engineer,4,New Delhi,1165059
3469,NatWest Group,Data Engineer,4,New Delhi,3141490
3470,Ameriprise,Data Engineer,4,New Delhi,813912
3471,Intelegencia,Data Engineer,3,New Delhi,870393
3472,MakeMyTrip,Data Engineer,3,New Delhi,1204567
3473,Capgemini,Data Engineer,3,New Delhi,1200000
3474,Innovaccer,Data Engineer,3,New Delhi,447475
3475,nThrive,Data Engineer,3,New Delhi,837753
3476,OYO,Data Engineer,3,New Delhi,1100000
3477,Nokia,Data Engineer,3,New Delhi,1000000
3478,Elucidata (MA),Data Engineer,3,New Delhi,690356
3479,Mastercard,Data Engineer,3,New Delhi,1648788
3480,EXL Service,Data Engineer,3,New Delhi,644930
3481,Optum,Data Engineer,3,New Delhi,1108068
3482,Nagarro,Data Engineer,2,New Delhi,526709
3483,UnitedHealth Group,Data Engineer,2,New Delhi,947195
3484,ZS Associates,Data Engineer,2,New Delhi,883697
3485,Skuad,Data Engineer,2,New Delhi,585269
3486,ABC,Data Engineer,2,New Delhi,692532
3487,Webhelp,Data Engineer,2,New Delhi,916326
3488,Atlan,Data Engineer,2,New Delhi,1331269
3489,Lumen,Data Engineer,2,New Delhi,699469
3490,Zomato,Data Engineer,2,New Delhi,3162981
3491,Optum Global Solutions,Data Engineer,2,New Delhi,986536
3492,Octro,Data Engineer,2,New Delhi,856020
3493,MapmyIndia,Data Engineer,2,New Delhi,270780
3494,Fidelity Investments,Data Engineer,2,New Delhi,1062087
3495,IHS Markit,Data Engineer,2,New Delhi,917271
3496,Evalueserve,Data Engineer,2,New Delhi,838524
3497,Tokopedia,Data Engineer,2,New Delhi,1364409
3498,Freelancer,Data Engineer,2,New Delhi,1271011
3499,Axtria,Data Engineer,2,New Delhi,470004
3500,TO THE NEW,Data Engineer,2,New Delhi,641374
3501,Q3 Technologies,Data Engineer,2,New Delhi,759321
3502,Urban Company,Data Engineer,2,New Delhi,1589903
3503,Maven Wave Partners,Data Engineer,2,New Delhi,1377267
3504,HCL Technologies,Data Engineer,2,New Delhi,358214
3505,Accenture,Data Engineer,2,New Delhi,972097
3506,Tech Mahindra,Data Engineer,2,New Delhi,540800
3507,Cognizant Technology Solutions,Data Engineer,2,New Delhi,909909
3508,Google,Data Engineer,2,New Delhi,736515
3509,Confidential,Data Engineer,1,New Delhi,7631059
3510,Guardian Life,Data Engineer,1,New Delhi,518827
3511,Busigence Technologies,Data Engineer,1,New Delhi,463788
3512,Inference Labs,Data Engineer,1,New Delhi,677584
3513,Tata Consultancy Services (North America),Data Engineer,1,New Delhi,101809
3514,Ankaha,Data Engineer,1,New Delhi,450000
3515,Innovaccer,Data Engineer,1,New Delhi,443306
3516,Delhivery,Data Engineer,1,New Delhi,1412565
3517,CTU,Data Engineer,1,New Delhi,540276
3518,MediaAgility,Data Engineer,1,New Delhi,458143
3519,CloudPrisma,Data Engineer,1,New Delhi,361764
3520,Bank of America,Data Engineer,1,New Delhi,1507325
3521,Adglobal360,Data Engineer,1,New Delhi,1069128
3522,PYRO,Data Engineer,1,New Delhi,127452
3523,Hexaware Technologies,Data Engineer,1,New Delhi,735792
3524,Advanced Infrastructure Engineering,Data Engineer,1,New Delhi,363228
3525,Gartner,Data Engineer,1,New Delhi,624717
3526,LUMIQ,Data Engineer,1,New Delhi,322465
3527,i2e Consulting,Data Engineer,1,New Delhi,1044468
3528,AI Touch,Data Engineer,1,New Delhi,181620
3529,S&P Global,Data Engineer,1,New Delhi,1230555
3530,Valiance Solutions,Data Engineer,1,New Delhi,1210776
3531,Unified Healthcare Group,Data Engineer,1,New Delhi,844641
3532,MedTourEasy,Data Engineer,1,New Delhi,149932
3533,Rahul Infotech,Data Engineer,1,New Delhi,400000
3534,American Management Association,Data Engineer,1,New Delhi,566052
3535,PwC,Data Engineer,1,New Delhi,367195
3536,Ericsson IT Solutions & Services,Data Engineer,1,New Delhi,1527142
3537,Faintel,Data Engineer,1,New Delhi,180876
3538,Essentia SoftServ,Data Engineer,1,New Delhi,240000
3539,Concirrus,Data Engineer,1,New Delhi,620027
3540,Software Data (India),Data Engineer,1,New Delhi,509047
3541,naidu,Data Engineer,1,New Delhi,1257890
3542,Atlan,Data Engineer,1,New Delhi,213408
3543,Capgemini Invent,Data Engineer,1,New Delhi,1243164
3544,Marks & Spencer,Data Engineer,1,New Delhi,828777
3545,ParallelDots,Data Engineer,1,New Delhi,588636
3546,Josh Technology Group,Data Engineer,1,New Delhi,722161
3547,Team Computers,Data Engineer,1,New Delhi,423080
3548,OLX Group,Data Engineer,1,New Delhi,3644181
3549,Baker Hughes,Data Engineer,1,New Delhi,169396
3550,Deloitte,Data Engineer,1,New Delhi,1004884
3551,Incubit,Data Engineer,1,New Delhi,2452654
3552,Saurav pandey,Data Engineer,1,New Delhi,800000
3553,McKinsey Knowledge Center,Data Engineer,1,New Delhi,1665911
3554,Anonymous Content,Data Engineer,1,New Delhi,461956
3555,RiM LaS,Data Engineer,1,New Delhi,308214
3556,Waqar Ahmed,Data Engineer,1,New Delhi,100000
3557,STMicroelectronics,Data Engineer,1,New Delhi,374830
3558,PeopleStrong Technologies,Data Engineer,1,New Delhi,82037
3559,Snapdeal,Data Engineer,1,New Delhi,1230555
3560,MothersonSumi INfotech and Designs,Data Engineer,1,New Delhi,775034
3561,Bäckerei-Conditorei Fleischli,Data Engineer,1,New Delhi,1242238
3562,Impressico Business Solutions,Data Engineer,1,New Delhi,602930
3563,Connaizen Software,Data Engineer,1,New Delhi,2265784
3564,Olcademy,Data Engineer,1,New Delhi,204000
3565,NLB Services,Data Engineer,1,New Delhi,1808796
3566,HT Media,Data Engineer,1,New Delhi,602928
3567,RedCarpet,Data Engineer,1,New Delhi,223812
3568,Chandigarh Group,Data Engineer,1,New Delhi,205476
3569,Bobble Keyboard,Data Engineer,1,New Delhi,104295
3570,Beam Suntory,Data Engineer,1,New Delhi,1478425
3571,Super Highway Labs,Data Engineer,1,New Delhi,3665141
3572,Yogesh Chandra Pant,Data Engineer,1,New Delhi,618387
3573,GNA Serveis Telemàtics,Data Engineer,1,New Delhi,573621
3574,ASSAD,Data Engineer,1,New Delhi,517986
3575,American Express,Data Engineer,1,New Delhi,1600000
3576,ABC Supply Co.,Data Engineer,1,New Delhi,524121
3577,DXC Technology,Data Engineer,1,New Delhi,904395
3578,Analytics Vidhya,Data Engineer,1,New Delhi,1513955
3579,Konkasoft,Data Engineer,1,New Delhi,100488
3580,Unifytech,Data Engineer,1,New Delhi,1129307
3581,J.P. Morgan,Data Engineer,1,New Delhi,1221714
3582,EY,Data Engineer,1,New Delhi,469612
3583,Boston Scientific,Data Engineer,1,New Delhi,2707106
3584,Tech Data,Data Engineer,1,New Delhi,361764
3585,Gemini Solutions,Data Engineer,1,New Delhi,904395
3586,Sharda University,Data Engineer,1,New Delhi,145296
3587,FDS,Data Engineer,1,New Delhi,1200000
3588,Gemini Solutions,Data Engineer,1,New Delhi,180000
3589,Fresherworld.com,Data Engineer,1,New Delhi,351709
3590,hvjhv,Data Engineer,1,New Delhi,814476
3591,PlaySimple Games,Data Engineer,1,New Delhi,240000
3592,Goals101,Data Engineer,1,New Delhi,1541071
3593,Wipro Digital,Data Engineer,1,New Delhi,862674
3594,Dell Technologies,Data Engineer,1,New Delhi,2000000
3595,Atos-Syntel,Data Engineer,1,New Delhi,938347
3596,Datopic,Data Engineer,1,New Delhi,735350
3597,Publicis Sapient,Data Engineer,1,New Delhi,2500000
3598,Adobe,Data Engineer,1,New Delhi,413830
3599,Anonymous,Data Engineer,1,New Delhi,402934
3600,Dew Solutions,Data Engineer,1,New Delhi,1489702
3601,Xceedance,Data Engineer,1,New Delhi,1506828
3602,LinkedIn,Data Engineer,1,New Delhi,1288344
3603,Prateek Mishra,Data Engineer,1,New Delhi,375456
3604,DAAS Labs,Data Engineer,1,New Delhi,375456
3605,IFI Techsolutions,Data Engineer,1,New Delhi,300000
3606,TEKsystems,Data Engineer,1,New Delhi,1643809
3607,Flipkart,Data Engineer,1,New Delhi,967394
3608,Northcorp Software,Data Engineer,1,New Delhi,278976
3609,None of Your Business Boutique,Data Engineer,1,New Delhi,2452654
3610,Asian Oilfield Services,Data Engineer,1,New Delhi,2207388
3611,HARMAN,Data Engineer,1,New Delhi,1628952
3612,Sama Technology,Data Engineer,1,New Delhi,2210744
3613,Srijan Technologies,Data Engineer,1,New Delhi,864369
3614,IndiaLends,Data Engineer,1,New Delhi,373260
3615,Diverse Lynx,Data Engineer,1,New Delhi,1074883
3616,Rackspace Technology,Data Engineer,1,New Delhi,1547487
3617,Metaswitch,Data Engineer,1,New Delhi,33120
3618,Absolutdata,Data Engineer,1,New Delhi,521474
3619,Coforge Senior,Data Engineer,17,New Delhi,1476259
3620,Quantiphi,Data Engineer,40,Mumbai,730063
3621,LTI,Data Engineer,33,Mumbai,500000
3622,Tata Consultancy Services,Data Engineer,19,Mumbai,500000
3623,Jio,Data Engineer,9,Mumbai,530128
3624,Fractal,Data Engineer,7,Mumbai,1100000
3625,Accenture,Data Engineer,7,Mumbai,630000
3626,Mactores,Data Engineer,5,Mumbai,542342
3627,Capgemini,Data Engineer,5,Mumbai,695747
3628,Deloitte,Data Engineer,4,Mumbai,744034
3629,IBM,Data Engineer,3,Mumbai,1018095
3630,Exponentia DataLabs,Data Engineer,3,Mumbai,621583
3631,Reliance Industries,Data Engineer,3,Mumbai,644930
3632,Morgan Stanley,Data Engineer,2,Mumbai,909682
3633,Bank of America,Data Engineer,2,Mumbai,928488
3634,TCS,Data Engineer,2,Mumbai,459892
3635,PwC,Data Engineer,2,Mumbai,1077564
3636,GEP,Data Engineer,2,Mumbai,1321470
3637,Lumiq (India),Data Engineer,2,Mumbai,795858
3638,IFI Techsolutions,Data Engineer,2,Mumbai,353152
3639,Fresher,Data Engineer,2,Mumbai,362640
3640,Quantiphi,Data Engineer,2,Mumbai,613152
3641,Testbook.com,Data Engineer,2,Mumbai,612517
3642,General Mills,Data Engineer,1,Mumbai,331509
3643,Goldman Sachs,Data Engineer,1,Mumbai,3977066
3644,PayU,Data Engineer,1,Mumbai,515940
3645,Fractal,Data Engineer,1,Mumbai,1230982
3646,Tata Consultancy Services (North America),Data Engineer,1,Mumbai,1000000
3647,TCG DIGITAL,Data Engineer,1,Mumbai,524564
3648,Enovate Skill,Data Engineer,1,Mumbai,106209
3649,DAT Engineering,Data Engineer,1,Mumbai,562248
3650,Team Computers,Data Engineer,1,Mumbai,311052
3651,Fundnel,Data Engineer,1,Mumbai,618995
3652,Mactores,Data Engineer,1,Mumbai,129768
3653,Advisory Board,Data Engineer,1,Mumbai,414388
3654,NGDATA,Data Engineer,1,Mumbai,1555257
3655,Colgate-Palmolive,Data Engineer,1,Mumbai,515940
3656,AmyGB,Data Engineer,1,Mumbai,488208
3657,Sunrise Senior Living,Data Engineer,1,Mumbai,100000
3658,Cogoport,Data Engineer,1,Mumbai,2000000
3659,Cipla,Data Engineer,1,Mumbai,1088000
3660,Quantiphi,Data Engineer,1,Mumbai,276000
3661,Tata Consultancy Services,Data Engineer,1,Mumbai,846156
3662,Christian College of Engineering & Technology (CCET),Data Engineer,1,Mumbai,123286
3663,Course5 Intelligence,Data Engineer,1,Mumbai,154788
3664,TDL,Data Engineer,1,Mumbai,1511001
3665,TeamLease Staffing Solutions,Data Engineer,1,Mumbai,573527
3666,Tata Consultancy Services,Data Engineer,1,Mumbai,234362
3667,Quantiply,Data Engineer,1,Mumbai,908078
3668,ICS Consultancy,Data Engineer,1,Mumbai,1881045
3669,MAERSK,Data Engineer,1,Mumbai,1200000
3670,Larvol Group,Data Engineer,1,Mumbai,947731
3671,American Automobile Association (AAA),Data Engineer,1,Mumbai,1139568
3672,Jost Hurler,Data Engineer,1,Mumbai,311051
3673,Vistaar Technologies,Data Engineer,1,Mumbai,618995
3674,i2e Consulting,Data Engineer,1,Mumbai,720000
3675,Bank of America Merrill Lynch,Data Engineer,1,Mumbai,1232857
3676,B&B Analytics,Data Engineer,1,Mumbai,67764
3677,Cuelogic Technologies,Data Engineer,1,Mumbai,1100000
3678,Netcore Solutions,Data Engineer,1,Mumbai,1612324
3679,CitiusTech,Data Engineer,1,Mumbai,1988533
3680,Algo Engines,Data Engineer,1,Mumbai,1200000
3681,Quantcast,Data Engineer,1,Mumbai,2014668
3682,PharmEasy,Data Engineer,1,Mumbai,233580
3683,Bajaj Finance,Data Engineer,1,Mumbai,308220
3684,ZEE5,Data Engineer,1,Mumbai,706283
3685,Naerial Consultancy,Data Engineer,1,Mumbai,1042947
3686,Purplle.com,Data Engineer,1,Mumbai,2014668
3687,Oneture Technologies,Data Engineer,1,Mumbai,1068999
3688,Larsen and toubro e engineering solutions,Data Engineer,1,Mumbai,371400
3689,Liases Foras,Data Engineer,1,Mumbai,305428
3690,Bookmyshow,Data Engineer,1,Mumbai,1237990
3691,Challenger Technologies,Data Engineer,1,Mumbai,108408
3692,At,Data Engineer,1,Mumbai,1016376
3693,Kutumbh Care,Data Engineer,1,Mumbai,311716
3694,Morgan Stanley,Data Engineer,1,Mumbai,981061
3695,Daten & Wissen,Data Engineer,1,Mumbai,385890
3696,Ascent Health & Wellness Solutions,Data Engineer,1,Mumbai,322465
3697,Edwards Lifesciences,Data Engineer,1,Mumbai,1900000
3698,Ugam,Data Engineer,1,Mumbai,502441
3699,Exeliq Consulting,Data Engineer,1,Mumbai,891759
3700,ANB Systems,Data Engineer,1,Mumbai,1500000
3701,Veritas Collaborative,Data Engineer,1,Mumbai,1062087
3702,Celebal Technologies,Data Engineer,1,Mumbai,463374
3703,TCG Digital,Data Engineer,1,Mumbai,520597
3704,Danpal,Data Engineer,1,Mumbai,322077
3705,iPredictt Data Science Labs,Data Engineer,1,Mumbai,708995
3706,FRA,Data Engineer,1,Mumbai,735796
3707,HHH,Data Engineer,1,Mumbai,580440
3708,Javis,Data Engineer,1,Mumbai,1232857
3709,AthenasOwl,Data Engineer,1,Mumbai,1249434
3710,HCL Technologies,Data Engineer,1,Mumbai,321853
3711,Directi,Data Engineer,1,Mumbai,1860082
3712,Course5 Intelligence,Data Engineer,1,Mumbai,4081319
3713,ICICI Bank,Data Engineer,1,Mumbai,96000
3714,Ingram Micro,Data Engineer,1,Mumbai,179292
3715,Aays Analytics,Data Engineer,1,Mumbai,894346
3716,Priceline.com,Data Engineer,1,Mumbai,2540253
3717,KIT,Data Engineer,1,Mumbai,308220
3718,Bizongo,Data Engineer,1,Mumbai,2597406
3719,Bewakoof Brands,Data Engineer,1,Mumbai,932374
3720,Nikhil Analytics,Data Engineer,1,Mumbai,353141
3721,Collinson,Data Engineer,1,Mumbai,1743621
3722,EC-Mobility,Data Engineer,1,Mumbai,184932
3723,Simple Logic IT,Data Engineer,1,Mumbai,301464
3724,Muoro,Data Engineer,1,Mumbai,964692
3725,Kiara Automotora,Data Engineer,1,Mumbai,633480
3726,Seernet Technologies,Data Engineer,1,Mumbai,3123584
3727,Axis Bank,Data Engineer,1,Mumbai,602928
3728,The Jaypee Group,Data Engineer,1,Mumbai,725787
3729,PayNearby,Data Engineer,1,Mumbai,650000
3730,Anand Rathi,Data Engineer,1,Mumbai,1095095
3731,Google,Data Engineer,1,Mumbai,725787
3732,Joulon,Data Engineer,1,Mumbai,322464
3733,Numer8,Data Engineer,1,Mumbai,128988
3734,Digihealth,Data Engineer,1,Mumbai,234082
3735,Nomura Holdings,Data Engineer,1,Mumbai,503667
3736,Episource,Data Engineer,1,Mumbai,1090171
3737,Teradata,Data Engineer,1,Mumbai,1561792
3738,Endurance International Group,Data Engineer,1,Mumbai,3108546
3739,Craftsvilla.com,Data Engineer,1,Mumbai,1953624
3740,Optum,Data Engineer,1,Mumbai,908078
3741,Dream11,Data Engineer,1,Mumbai,2009767
3742,Quantiphi Senior,Data Engineer,15,Mumbai,1080000
3743,LTI Senior,Data Engineer,12,Mumbai,886686
3744,Fractal Senior,Data Engineer,7,Mumbai,2051223
3745,Fractal Big,Data Engineer,7,Mumbai,865380
3746,Tata Consultancy Services Big,Data Engineer,5,Mumbai,550000
3747,Quantiphi,Machine Learning ,28,Bangalore,875066
3748,Tata Consultancy Services,Machine Learning ,9,Bangalore,490531
3749,Accenture,Machine Learning ,5,Bangalore,748712
3750,Amazon,Machine Learning ,4,Bangalore,1525549
3751,Intel Corporation,Machine Learning ,4,Bangalore,625152
3752,First Student,Machine Learning ,3,Bangalore,369852
3753,Google,Machine Learning ,3,Bangalore,1244206
3754,Ignitarium Technology Solutions,Machine Learning ,3,Bangalore,730063
3755,Infosys,Machine Learning ,2,Bangalore,832266
3756,Wipro,Machine Learning ,2,Bangalore,783333
3757,HCL Technologies,Machine Learning ,2,Bangalore,1193616
3758,Deloitte,Machine Learning ,2,Bangalore,1088590
3759,Oracle,Machine Learning ,2,Bangalore,931048
3760,Fresher,Machine Learning ,2,Bangalore,363036
3761,Microsoft,Machine Learning ,2,Bangalore,2340910
3762,Wipro Technologies,Machine Learning ,2,Bangalore,575209
3763,Mercedes-Benz Research and Development India,Machine Learning ,2,Bangalore,1521127
3764,Continental,Machine Learning ,2,Bangalore,589116
3765,Subex,Machine Learning ,2,Bangalore,927200
3766,Text Mercato,Machine Learning ,2,Bangalore,338722
3767,HyperVerge,Machine Learning ,2,Bangalore,1168458
3768,Quale Infotech,Machine Learning ,2,Bangalore,665000
3769,BlueOptima,Machine Learning ,2,Bangalore,1180965
3770,Sixth Energy Technologies,Machine Learning ,2,Bangalore,310014
3771,Qualitas Technologies,Machine Learning ,2,Bangalore,562103
3772,Graphene (Singapore),Machine Learning ,2,Bangalore,991010
3773,NewSpace Research and Technologies,Machine Learning ,2,Bangalore,1000000
3774,Uncanny Vision,Machine Learning ,2,Bangalore,984047
3775,Openstream,Machine Learning ,2,Bangalore,551847
3776,Avaamo,Machine Learning ,2,Bangalore,2452646
3777,Lucida Technologies,Machine Learning ,2,Bangalore,636937
3778,The Alacer Group,Machine Learning ,2,Bangalore,1515264
3779,IceCream Labs,Machine Learning ,2,Bangalore,1027889
3780,Digital Aristotle,Machine Learning ,2,Bangalore,1012824
3781,Chefling,Machine Learning ,2,Bangalore,1608545
3782,Tardid,Machine Learning ,2,Bangalore,562282
3783,Pixuate,Machine Learning ,2,Bangalore,709492
3784,Qwickbit Technologies,Machine Learning ,2,Bangalore,338792
3785,Vectra AI,Machine Learning ,2,Bangalore,1008975
3786,Cognizant Technology Solutions,Machine Learning ,1,Bangalore,425000
3787,Accenture,Machine Learning ,1,Bangalore,407238
3788,Amazon,Machine Learning ,1,Bangalore,1507325
3789,EY,Machine Learning ,1,Bangalore,2823268
3790,Fresher,Machine Learning ,1,Bangalore,183252
3791,Fresher,Machine Learning ,1,Bangalore,660000
3792,PwC,Machine Learning ,1,Bangalore,316740
3793,Microsoft,Machine Learning ,1,Bangalore,621588
3794,ABC,Machine Learning ,1,Bangalore,1467538
3795,Mphasis,Machine Learning ,1,Bangalore,1129307
3796,Flipkart,Machine Learning ,1,Bangalore,128986
3797,Virtusa,Machine Learning ,1,Bangalore,734390
3798,SAP,Machine Learning ,1,Bangalore,355680
3799,Persistent Systems,Machine Learning ,1,Bangalore,957009
3800,Robert Bosch India,Machine Learning ,1,Bangalore,909200
3801,DONE by NONE,Machine Learning ,1,Bangalore,800000
3802,Samsung R&D Institute India - Bangalore,Machine Learning ,1,Bangalore,185520
3803,Robert Bosch,Machine Learning ,1,Bangalore,677584
3804,Siemens,Machine Learning ,1,Bangalore,844641
3805,Adobe,Machine Learning ,1,Bangalore,65880
3806,Nones,Machine Learning ,1,Bangalore,1208801
3807,Intel Corporation,Machine Learning ,1,Bangalore,390576
3808,Qualcomm,Machine Learning ,1,Bangalore,1550069
3809,Anonymous Content,Machine Learning ,1,Bangalore,1082172
3810,Fidelity Investments,Machine Learning ,1,Bangalore,1055802
3811,Self Opportunity,Machine Learning ,1,Bangalore,300000
3812,Philips,Machine Learning ,1,Bangalore,426816
3813,Philips,Machine Learning ,1,Bangalore,2300000
3814,Tata Elxsi,Machine Learning ,1,Bangalore,724874
3815,Ola,Machine Learning ,1,Bangalore,1628952
3816,QuEST Global,Machine Learning ,1,Bangalore,367041
3817,Mercedes-Benz Research and Development India,Machine Learning ,1,Bangalore,916285
3818,HP Inc.,Machine Learning ,1,Bangalore,1289859
3819,Shell,Machine Learning ,1,Bangalore,1289859
3820,PayPal,Machine Learning ,1,Bangalore,1808790
3821,Legato Health Technologies,Machine Learning ,1,Bangalore,1400000
3822,Citrix,Machine Learning ,1,Bangalore,1944435
3823,Datamatics Global Services,Machine Learning ,1,Bangalore,88502
3824,Quantiphi,Machine Learning ,1,Bangalore,283200
3825,Indian Institute of Science,Machine Learning ,1,Bangalore,2063316
3826,Optum Global Solutions,Machine Learning ,1,Bangalore,452198
3827,Apple,Machine Learning ,1,Bangalore,515940
3828,Tata Projects Limited,Machine Learning ,1,Bangalore,800000
3829,Tredence,Machine Learning ,1,Bangalore,829471
3830,2COMS,Machine Learning ,1,Bangalore,209602
3831,Rahul Infotech,Machine Learning ,1,Bangalore,621583
3832,Diverse Lynx,Machine Learning ,1,Bangalore,847963
3833,Havells India,Machine Learning ,1,Bangalore,455568
3834,BRIDGEi2i,Machine Learning ,1,Bangalore,54240
3835,CareerNet Consulting,Machine Learning ,1,Bangalore,419876
3836,EVRY India,Machine Learning ,1,Bangalore,316741
3837,Course5 Intelligence,Machine Learning ,1,Bangalore,1066487
3838,Dailyhunt,Machine Learning ,1,Bangalore,800000
3839,Iron Mountain,Machine Learning ,1,Bangalore,2110256
3840,Motorola Solutions,Machine Learning ,1,Bangalore,1200000
3841,iQuanti,Machine Learning ,1,Bangalore,483516
3842,Winjit Technologies,Machine Learning ,1,Bangalore,916285
3843,Infrrd,Machine Learning ,1,Bangalore,1008975
3844,Impelsys,Machine Learning ,1,Bangalore,722161
3845,Ecolab,Machine Learning ,1,Bangalore,1627026
3846,Mercedes-Benz International,Machine Learning ,1,Bangalore,515940
3847,Wibmo,Machine Learning ,1,Bangalore,1504836
3848,Imarticus Learning,Machine Learning ,1,Bangalore,184932
3849,Jigsaw Academy,Machine Learning ,1,Bangalore,1008975
3850,Toyota Kirloskar Motor,Machine Learning ,1,Bangalore,322465
3851,Mantra Labs,Machine Learning ,1,Bangalore,1031658
3852,Techolution,Machine Learning ,1,Bangalore,648838
3853,NiYO,Machine Learning ,1,Bangalore,389304
3854,Naveen ing,Machine Learning ,1,Bangalore,500000
3855,Raju Tech,Machine Learning ,1,Bangalore,1355169
3856,Axis Bank,Machine Learning ,1,Bangalore,1007334
3857,Veoneer,Machine Learning ,1,Bangalore,436144
3858,Smart Joules,Machine Learning ,1,Bangalore,652071
3859,Tableau Software,Machine Learning ,1,Bangalore,369857
3860,iNeuron,Machine Learning ,1,Bangalore,61080
3861,iNeuron,Machine Learning ,1,Bangalore,503667
3862,Diatoz Solutions,Machine Learning ,1,Bangalore,282327
3863,Faststream Technologies,Machine Learning ,1,Bangalore,142272
3864,Robert Bosch ing and Business Solutions,Machine Learning ,1,Bangalore,858429
3865,Skit,Machine Learning ,1,Bangalore,1105372
3866,Alliance University,Machine Learning ,1,Bangalore,61080
3867,Redeem Systems,Machine Learning ,1,Bangalore,764700
3868,Gnani.ai,Machine Learning ,1,Bangalore,650810
3869,Noodle.ai,Machine Learning ,1,Bangalore,1812949
3870,Vitalhunt Global Solutions,Machine Learning ,1,Bangalore,1096380
3871,DataScientest,Machine Learning ,1,Bangalore,193476
3872,20K Group,Machine Learning ,1,Bangalore,21628
